data_idx,question,prompt,response,correct_choice,correct_choice_alphabet,parsed_response,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
14587,What color is the blanket where the two dogs are napping?,"What color is the blanket where the two dogs are napping?
A. blue
B. red
C. white
D. cream

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,cream,D,D,1,11,45.12,,5.07,,11,18.18,81.82,63.64,63.64,9.09,0,0,0,0,0,0,9.09,27.27,18.18,9.09,0,18.18,9.09,0,0,18.18,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,9.09,9.09,0,0,0,0,18.18,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0
6765,Based on the circumstances of the image what method of transportation currently moves the fastest?,"Based on the circumstances of the image what method of transportation currently moves the fastest?
A. walking
B. airplane
C. motorboat
D. swimming

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,motorboat,C,C,1,15,99,,93.95,,15,26.67,86.67,66.67,53.33,6.67,0,0,0,0,0,0,6.67,20,20,0,20,0,6.67,0,0,6.67,6.67,0,0,0,0,0,13.33,0,13.33,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,13.33,0,6.67,0,0,13.33,0,6.67,0,0,0,0,0,0,6.67,0,0,6.67,0,0,0,0
14636,How many legs of the brown table are visible?,"How many legs of the brown table are visible?
A. five
B. four
C. six
D. three

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,three,D,B,1,9,89.52,,10.18,,9,11.11,88.89,77.78,55.56,0,0,0,0,0,0,0,0,22.22,11.11,0,11.11,11.11,11.11,0,0,11.11,33.33,11.11,0,0,0,0,11.11,0,11.11,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,0,22.22,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0
9110,What type of person could be eating the plain looking pizza?,"What type of person could be eating the plain looking pizza?
A. omnivore
B. vegetarian
C. carnivore
D. pescatarian

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,vegetarian,B,A,1,11,71.44,86.82,1,,11,9.09,90.91,72.73,45.45,9.09,0,0,0,0,0,0,9.09,9.09,9.09,0,9.09,18.18,0,0,0,36.36,9.09,0,0,0,0,0,9.09,0,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,0,0,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0
6386,Why are the men's vest/coat orange in color?,"Why are the men's vest/coat orange in color?
A. fashion
B. camouflage
C. dress code
D. visibility

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,visibility,D,D,1,9,89.52,92.24,10.18,,9,0,77.78,55.56,44.44,0,0,0,0,0,0,0,0,11.11,11.11,0,11.11,11.11,11.11,0,0,11.11,11.11,0,0,0,0,0,11.11,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,11.11,22.22,0,0,0,0,11.11,0,0,0,0,0,0,33.33,0,0,11.11,0,11.11,11.11,0
7422,What type of vehicles are shown?,"What type of vehicles are shown?
A. train
B. convertible
C. helicopter
D. bus

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,bus,D,D,1,6,49.68,,,,6,16.67,50,50,50,16.67,0,0,0,0,0,0,16.67,0,0,0,16.67,16.67,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0
14652,What is above water?,"What is above water?
A. boat
B. swimmer
C. surfer
D. dolphin

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,boat,A,A,1,4,26.1,,89.39,,4,0,75,75,75,25,0,0,0,0,0,0,25,0,0,0,25,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,0,0,0,25,0,0,0,0,0,0,25,0,0,25,0,0,0,0
448,When is it safe to proceed going forward in a vehicle?,"When is it safe to proceed going forward in a vehicle?
A. 3 minutes
B. now
C. never
D. 10 minutes

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,now,B,B,1,11,71.44,,99,99,11,27.27,90.91,72.73,54.55,9.09,0,0,0,0,0,0,9.09,9.09,9.09,0,18.18,9.09,9.09,9.09,0,18.18,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,9.09,27.27,0,9.09,18.18,0,0,0,18.18,0,9.09,9.09,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0
1992,What have the people on the crossing violated?,"What have the people on the crossing violated?
A. traffic laws
B. littering
C. violent protest
D. arson

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,traffic laws,A,A,1,8,98.55,94.84,15.38,,8,25,87.5,75,62.5,12.5,0,0,0,0,0,0,12.5,25,25,0,12.5,12.5,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0
14011,What is most likely on the ground outside the image's frame?,"What is most likely on the ground outside the image's frame?
A. spikes
B. shoes
C. garbage
D. skateboard

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,shoes,B,B,1,11,99,,5.07,,11,9.09,81.82,72.73,63.64,9.09,0,0,0,0,0,0,9.09,27.27,18.18,0,18.18,9.09,0,0,0,9.09,27.27,9.09,0,0,0,0,9.09,0,9.09,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,9.09,9.09,0,0,0,0,9.09,0,0,0,0,0,0,18.18,0,0,9.09,0,9.09,0,0
8083,What happened to this image?,"What happened to this image?
A. blurred
B. photoshopped
C. too dark
D. too bright

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",The image is {A,photoshopped,B,A,1,5,39.7,,,,5,20,100,80,60,40,0,0,0,0,0,0,40,20,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0
7439,What materials are the cabinets made from?,"What materials are the cabinets made from?
A. plastic
B. metal
C. wood
D. glass

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,wood,C,C,1,7,89.52,,,,7,28.57,71.43,71.43,57.14,14.29,0,0,0,0,0,0,14.29,14.29,14.29,0,14.29,14.29,0,0,0,28.57,0,0,0,0,0,0,14.29,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0
9826,What is number fifteen doing on the field?,"What is number fifteen doing on the field?
A. practicing
B. attacking
C. throwing
D. batting

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,practicing,A,D,1,8,62.1,,,,8,12.5,87.5,87.5,75,12.5,0,0,0,0,0,0,12.5,25,12.5,12.5,12.5,25,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0
1963,Why has the man covered his head?,"Why has the man covered his head?
A. costume
B. religion
C. fashion
D. protection

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,protection,D,D,1,7,18.12,99,1,,7,14.29,85.71,57.14,57.14,14.29,14.29,0,0,0,14.29,0,0,28.57,14.29,0,0,14.29,14.29,0,0,14.29,0,0,0,0,0,0,14.29,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,0,0,0,0,28.57,0,0,0,28.57,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0
5726,What dark fruit was used to top the salad?,"What dark fruit was used to top the salad?
A. peaches
B. plums
C. pears
D. raisins

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,raisins,D,D,1,9,89.52,,10.18,,9,0,100,66.67,44.44,11.11,0,0,0,0,0,0,11.11,11.11,11.11,0,11.11,11.11,0,0,0,22.22,11.11,0,0,0,0,0,11.11,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,0,0,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,11.11,11.11,0,0,0,22.22,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0
15755,What color is the metal suitcase in the middle of the luggage pile?,"What color is the metal suitcase in the middle of the luggage pile?
A. green
B. red
C. yellow
D. blue

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,yellow,C,C,1,13,99,,30.98,,13,15.38,69.23,61.54,53.85,7.69,0,0,0,0,0,0,7.69,23.08,23.08,0,15.38,7.69,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.08,0,0,15.38,7.69,0,0,0,0,7.69,0,0,0,0,0,0,7.69,0,0,7.69,0,0,0,0
15040,What is the white object under the window?,"What is the white object under the window?
A. table
B. air conditioner
C. radiator
D. vent

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,radiator,C,C,1,8,98.55,,15.38,,8,0,87.5,75,62.5,12.5,0,0,0,0,0,0,12.5,25,25,0,12.5,12.5,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,12.5,12.5,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0
14887,What color is the duct around the middle of this church's top?,"What color is the duct around the middle of this church's top?
A. red
B. gray
C. yellow
D. blue

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,yellow,C,C,1,12,89.52,84.23,89.39,,12,8.33,91.67,75,58.33,16.67,0,0,0,0,0,0,16.67,25,16.67,0,16.67,8.33,8.33,0,0,8.33,16.67,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,8.33,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,25,8.33,0,0,0,0,8.33,0,0,0,0,0,0,16.67,0,0,8.33,0,8.33,0,0
6022,Why is the sidewalk ahead yellow?,"Why is the sidewalk ahead yellow?
A. marketing scheme
B. dog curb
C. bus route
D. elevation change

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,elevation change,D,D,1,6,89.52,,39.59,,6,16.67,83.33,83.33,66.67,0,0,0,0,0,0,0,0,16.67,16.67,0,16.67,16.67,16.67,0,0,16.67,16.67,0,0,0,0,0,16.67,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,16.67,0,0,16.67,0,16.67,16.67,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0
11074,What setting do these mounted persons stand in?,"What setting do these mounted persons stand in?
A. park
B. riot
C. mall
D. grocery store

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,park,A,A,1,8,26.1,94.84,89.39,,8,37.5,75,50,50,25,0,0,0,0,0,0,25,12.5,0,0,12.5,12.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0
7795,What tragic even is this city famous for?,"What tragic even is this city famous for?
A. church day
B. ww2
C. 9/11
D. olympic games

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,9/11,C,C,1,8,5.64,,15.38,20.23,8,0,100,87.5,62.5,25,0,0,0,0,0,0,25,12.5,0,0,12.5,12.5,12.5,0,0,12.5,25,0,12.5,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,25,12.5,12.5,12.5,0,12.5,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0
11779,The item in the bowl touching the knife is what?,"The item in the bowl touching the knife is what?
A. powder
B. tomato
C. soap
D. cheese

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,tomato,B,D,1,10,99,,7.03,99,10,10,70,60,60,10,0,0,0,0,0,0,10,30,30,0,10,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,10,0,0,10,0,0,10,0,0,0,0,0,0,10,0,0,10,0,0,0,0
6115,Where are the people on the wire going?,"Where are the people on the wire going?
A. home
B. gift shop
C. bus stop
D. summit

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,summit,D,D,1,8,98.55,94.84,89.39,,8,0,87.5,75,62.5,0,0,0,0,0,0,0,0,25,25,0,12.5,12.5,12.5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,25,0,12.5,12.5,0,0,0,0,0,12.5,12.5,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0
4393,What protective gear should the woman wear?,"What protective gear should the woman wear?
A. knee pads
B. ear muffs
C. helmet
D. scarf

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,helmet,C,C,1,7,56.86,97.11,1,,7,14.29,85.71,71.43,42.86,14.29,0,0,0,0,0,0,14.29,14.29,14.29,0,0,14.29,0,0,0,28.57,14.29,0,0,0,0,0,14.29,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0
3799,Which of the above fruit is belongs to Cucurbitaceae gourd family?,"Which of the above fruit is belongs to Cucurbitaceae gourd family?
A. watermelon
B. banana
C. lemon
D. cucumber

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,cucumber,D,D,1,11,99,40.06,50.45,,11,18.18,81.82,54.55,54.55,9.09,0,0,0,0,0,0,9.09,9.09,9.09,0,27.27,9.09,0,0,0,9.09,0,0,18.18,18.18,0,0,9.09,0,9.09,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,9.09,0,0,0,0,0,18.18,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0
14585,What is the food in?,"What is the food in?
A. box
B. tray
C. horses mouth
D. pot

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,tray,B,B,1,5,89.52,,63.35,,5,0,100,80,80,20,0,0,0,0,0,0,20,20,20,0,20,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,20,0,0,0,0
10209,What animals are present in the image?,"What animals are present in the image?
A. elephant
B. giraffe
C. tiger
D. bear

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,elephant,A,A,1,7,89.52,,24.32,,7,28.57,71.43,57.14,57.14,14.29,0,0,0,0,0,0,14.29,14.29,14.29,0,14.29,14.29,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,14.29,14.29,0,0,0,0,14.29,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0
1819,Where does the bus go next?,"Where does the bus go next?
A. bus stop
B. bus terminal
C. downtown
D. uptown

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,bus terminal,B,D,1,6,49.68,,99,,6,0,83.33,83.33,50,0,0,0,0,0,0,0,0,16.67,16.67,0,0,16.67,16.67,0,0,33.33,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,33.33,0,16.67,33.33,0,0,0,16.67,0,16.67,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0
15779,How many windows surround the fireplace mantle?,"How many windows surround the fireplace mantle?
A. five
B. two
C. three
D. four

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,four,D,B,1,7,89.52,,97.09,,7,42.86,85.71,42.86,42.86,0,0,0,0,0,0,0,0,28.57,14.29,0,0,0,14.29,0,0,0,14.29,14.29,0,0,0,0,14.29,0,14.29,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0
14781,What is creeping around on the table?,"What is creeping around on the table?
A. mouse
B. monkey
C. cat
D. dog

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,cat,C,C,1,7,89.52,,24.32,1,7,14.29,85.71,71.43,71.43,14.29,0,0,0,0,0,0,14.29,14.29,14.29,0,28.57,14.29,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,14.29,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,14.29,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0
16553,What kind of trick is this skateboarder performing?,"What kind of trick is this skateboarder performing?
A. tail slide
B. rail slide
C. truck grind
D. nose grind

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,tail slide,A,B,1,8,62.1,1.71,15.38,,8,25,100,75,62.5,25,0,0,0,0,0,0,25,12.5,0,0,25,12.5,0,0,0,25,0,0,0,0,0,0,37.5,0,12.5,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0
8197,What is likely to come by at any moment?,"What is likely to come by at any moment?
A. train
B. bike
C. boat
D. duck

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,train,A,A,1,9,98.16,,99,,9,0,100,88.89,66.67,11.11,0,0,0,0,0,0,11.11,11.11,0,0,33.33,11.11,0,0,0,22.22,11.11,0,0,0,0,0,22.22,0,22.22,0,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,11.11,11.11,0,0,0,11.11,0,11.11,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0
5681,What past time is the rightmost person involved in?,"What past time is the rightmost person involved in?
A. wakeboarding
B. skate boarding
C. photography
D. beer drinking

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,photography,C,B,1,9,89.52,92.24,99,,9,22.22,77.78,55.56,44.44,11.11,0,0,0,0,0,0,11.11,11.11,11.11,0,11.11,11.11,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,11.11,0,0,0,22.22,11.11,11.11,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0
16825,What is near the water?,"What is near the water?
A. helicopter
B. airplane
C. dog
D. surfboard

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,airplane,B,B,1,5,89.52,,63.35,,5,0,80,80,80,20,0,0,0,0,0,0,20,20,20,0,20,20,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,20,0,0,0,0
14016,What other type of things use this surface besides basketball players?,"What other type of things use this surface besides basketball players?
A. shoppers
B. vehicles
C. livestock
D. dogs

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,vehicles,B,B,1,11,45.12,1,99,,11,36.36,81.82,63.64,54.55,27.27,0,0,0,0,0,0,27.27,18.18,0,0,18.18,0,9.09,0,0,9.09,9.09,0,0,0,0,0,27.27,0,27.27,0,9.09,0,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0
14564,Which video game system is currently in use by the man in this photo?,"Which video game system is currently in use by the man in this photo?
A. gamecube
B. nintendo switch
C. nintendo wii
D. playstation

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,nintendo wii,C,C,1,14,89.52,40.06,97.09,,14,7.14,85.71,64.29,57.14,14.29,0,0,0,0,0,0,14.29,14.29,7.14,0,21.43,7.14,7.14,0,0,14.29,0,0,0,0,0,0,14.29,0,14.29,0,7.14,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,7.14,0,0,0,7.14,14.29,0,0,14.29,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,7.14,0,14.29,0,0,0,0,0,0,7.14,0,0,7.14,0,0,0,0
